,latitude,longitude,proportion,start,radius
0,29.657,-82.979,1.0,2021-09-30 18:30:00,25.326376460450245
1,29.657,-82.979,0.8428049185776005,2021-10-02 18:30:00,25.961918888671565
2,29.602,-82.983,0.12495845795945497,2021-10-02 18:30:00,15.96863568264616
3,29.632,-83.122,0.0322366234629445,2021-10-02 18:30:00,10.059606039280853
4,29.657,-82.979,1.0,2021-10-03 18:30:00,26.112548162765943
5,29.657,-82.979,0.9795071662056827,2021-10-04 18:30:00,24.66580912743335
6,29.652,-82.372,0.020492833794317326,2021-10-04 18:30:00,52.7578056173982
7,29.652,-82.372,0.5243161094224924,2021-10-05 18:30:00,51.537585532124766
8,29.657,-82.979,0.2796352583586626,2021-10-05 18:30:00,23.250662695194517
9,29.663,-82.41,0.08814589665653495,2021-10-05 18:30:00,38.02471162361516
10,29.798,-82.954,0.05167173252279635,2021-10-05 18:30:00,27.30419887478969
11,29.615,-82.808,0.037993920972644375,2021-10-05 18:30:00,48.281728884344126
12,29.656,-82.39,0.0182370820668693,2021-10-05 18:30:00,24.35149355448213
13,29.657,-82.979,1.0,2021-10-06 18:30:00,26.63783567395214
14,29.657,-82.979,0.7710570089218206,2021-10-07 18:30:00,26.190250963967998
15,29.68,-82.979,0.15318312414940272,2021-10-07 18:30:00,24.417610200577958
16,29.662,-82.986,0.02343868138515046,2021-10-07 18:30:00,43.839056264515115
17,29.671,-82.983,0.022682594888855285,2021-10-07 18:30:00,48.20254481256956
18,29.675,-82.991,0.015272947225162559,2021-10-07 18:30:00,41.864948476878965
19,29.664,-82.982,0.014365643429608348,2021-10-07 18:30:00,10.999029783007016
20,29.657,-82.979,1.0,2021-10-08 18:30:00,25.858882216551024
21,29.657,-82.979,1.0,2021-10-09 18:30:00,26.953069381657976
22,29.657,-82.979,1.0,2021-10-10 18:30:00,26.417146560735127
23,29.657,-82.979,1.0,2021-10-11 18:30:00,26.420596022906437
24,29.657,-82.979,1.0,2021-10-12 18:30:00,26.113524884907953
25,29.657,-82.979,1.0,2021-10-13 18:30:00,27.421331190786045
26,29.657,-82.979,1.0,2021-10-14 18:30:00,26.768180634386795
27,29.657,-82.979,1.0,2021-10-15 18:30:00,26.183204288696245
28,29.657,-82.979,1.0,2021-10-16 18:30:00,26.394449041372102
29,29.657,-82.979,1.0,2021-10-17 18:30:00,24.184108550522467
30,29.657,-82.979,1.0,2021-10-18 18:30:00,24.96746631648555
31,29.657,-82.979,1.0,2021-10-19 18:30:00,26.50932539755751
32,29.657,-82.979,0.9435109045405792,2021-10-20 18:30:00,23.581776597999294
33,29.602,-82.983,0.05648909545942081,2021-10-20 18:30:00,20.022029945625597
34,29.657,-82.979,1.0,2021-10-21 18:30:00,21.862743142638855
35,29.657,-82.979,1.0,2021-10-22 18:30:00,24.052124969216678
36,29.657,-82.979,1.0,2021-10-23 18:30:00,24.733904188044445
37,29.657,-82.979,1.0,2021-10-24 18:30:00,22.413257982664753
38,29.657,-82.979,0.8222520107238606,2021-10-25 18:30:00,24.7726898067465
39,29.613,-82.342,0.1777479892761394,2021-10-25 18:30:00,38.827519157770595
40,29.657,-82.979,1.0,2021-10-26 18:30:00,25.499350218196888
41,29.657,-82.979,0.9526234750681037,2021-10-27 18:30:00,26.09276293580264
42,29.602,-82.983,0.047376524931896244,2021-10-27 18:30:00,22.10421573057671
43,29.657,-82.979,1.0,2021-10-28 18:30:00,26.745305412103164
44,29.657,-82.979,1.0,2021-10-29 18:30:00,25.086957204277983
45,29.657,-82.979,0.8744284206823778,2021-10-30 18:30:00,25.380948185955695
46,29.602,-82.983,0.09321139641224059,2021-10-30 18:30:00,15.584813300768735
47,29.633,-83.122,0.03236018290538164,2021-10-30 18:30:00,13.914893453294564
48,29.657,-82.979,1.0,2021-10-31 18:30:00,22.495443851519216
49,29.657,-82.979,0.98456943753111,2021-11-01 18:30:00,26.38825146252028
50,29.602,-82.981,0.015430562468889995,2021-11-01 18:30:00,38.956914116172825
51,29.657,-82.979,0.9126795752654591,2021-11-02 18:30:00,25.680431555077917
52,30.178,-82.701,0.06608369768894441,2021-11-02 18:30:00,40.22465383133672
53,30.182,-82.659,0.021236727045596503,2021-11-02 18:30:00,27.65907863798879
54,29.657,-82.979,0.9445358401880141,2021-11-03 18:30:00,26.03087292637895
55,29.602,-82.983,0.0554641598119859,2021-11-03 18:30:00,15.303100699504848
56,29.657,-82.979,1.0,2021-11-04 18:30:00,26.697988726799505
57,29.657,-82.979,1.0,2021-11-05 18:30:00,25.691554362011928
58,29.657,-82.979,0.8657132468791662,2021-11-06 18:30:00,25.438499687339277
59,29.602,-82.983,0.09610956247727548,2021-11-06 18:30:00,14.20154851336069
60,29.632,-83.122,0.03817719064355836,2021-11-06 18:30:00,9.45430160777271
61,29.657,-82.979,1.0,2021-11-07 18:30:00,25.307720627279704
62,29.657,-82.979,0.9643103448275862,2021-11-08 18:30:00,26.908045007839938
63,29.87,-82.854,0.03568965517241379,2021-11-08 18:30:00,36.34114989770321
64,29.657,-82.979,0.8046757164404222,2021-11-09 18:30:00,26.89540608239504
65,29.765,-82.866,0.17013574660633485,2021-11-09 18:30:00,35.71090879593245
66,29.87,-82.854,0.025188536953242836,2021-11-09 18:30:00,39.65820819872309
67,29.657,-82.979,0.9354838709677419,2021-11-10 18:30:00,26.22227082358354
68,29.559,-82.955,0.06451612903225806,2021-11-10 18:30:00,35.351893140434385
69,29.657,-82.979,1.0,2021-11-11 18:30:00,25.051213609384785
70,29.657,-82.979,1.0,2021-11-12 18:30:00,25.809687132933867
71,29.657,-82.979,1.0,2021-11-13 18:30:00,26.71519700332293
72,29.657,-82.979,1.0,2021-11-14 18:30:00,26.64078425299727
73,29.657,-82.979,0.9310585932037477,2021-11-15 18:30:00,26.164338795782722
74,28.952,-81.963,0.06894140679625227,2021-11-15 18:30:00,45.25196850431659
75,29.657,-82.979,0.9217628125773706,2021-11-16 18:30:00,25.701404675166334
76,30.18,-82.679,0.07823718742262936,2021-11-16 18:30:00,17.357266093387913
77,29.657,-82.979,0.8814306077491253,2021-11-17 18:30:00,26.477454072734886
78,29.602,-82.983,0.06336659323571336,2021-11-17 18:30:00,16.3534331643137
79,29.87,-82.854,0.04315148373720357,2021-11-17 18:30:00,38.78586261771578
80,30.181,-82.678,0.012051315277957756,2021-11-17 18:30:00,31.60359802883605
81,29.657,-82.979,1.0,2021-11-18 18:30:00,25.055505957984092
82,29.657,-82.979,1.0,2021-11-19 18:30:00,29.272145029298574
83,29.657,-82.979,0.8727723356544317,2021-11-20 18:30:00,26.436775584596145
84,29.602,-82.983,0.10208898855187065,2021-11-20 18:30:00,16.011144857906377
85,29.632,-83.122,0.025138675793697628,2021-11-20 18:30:00,8.38455051643892
86,29.657,-82.979,1.0,2021-11-21 18:30:00,25.508803278733488
87,29.657,-82.979,1.0,2021-11-22 18:30:00,27.255493444382452
88,29.657,-82.979,1.0,2021-11-23 18:30:00,27.666964657783435
89,29.657,-82.979,0.9373983739837398,2021-11-24 18:30:00,26.577592016881383
90,29.602,-82.983,0.06260162601626017,2021-11-24 18:30:00,17.42965030426663
91,29.657,-82.979,1.0,2021-11-25 18:30:00,27.088211115298304
92,29.657,-82.979,1.0,2021-11-26 18:30:00,28.278382592919332
93,29.657,-82.979,0.869173289052307,2021-11-27 18:30:00,26.97580834238853
94,29.602,-82.983,0.0934645949472186,2021-11-27 18:30:00,17.936412589154738
95,29.632,-83.122,0.03736211600047444,2021-11-27 18:30:00,9.730836693502745
96,29.657,-82.979,1.0,2021-11-28 18:30:00,26.516508301124226
97,29.657,-82.979,1.0,2021-11-29 18:30:00,26.425428286499887
98,29.657,-82.979,1.0,2021-11-30 18:30:00,27.212893677107346
99,29.657,-82.979,0.960901725959845,2021-12-01 18:30:00,27.39801987774681
100,29.602,-82.983,0.039098274040154986,2021-12-01 18:30:00,16.621950557351216
101,29.657,-82.979,1.0,2021-12-02 18:30:00,26.51867376122918
102,29.657,-82.979,1.0,2021-12-03 18:30:00,29.383768646485414
103,29.657,-82.979,1.0,2021-12-04 18:30:00,28.57658872068647
104,29.657,-82.979,1.0,2021-12-05 18:30:00,28.067828361044022
105,29.657,-82.979,1.0,2021-12-06 18:30:00,27.85793042525268
106,29.657,-82.979,1.0,2021-12-07 18:30:00,27.72825613767603
107,29.657,-82.979,0.9421770059213925,2021-12-08 18:30:00,28.42729493926176
108,29.602,-82.983,0.05782299407860748,2021-12-08 18:30:00,14.417647109507655
109,29.657,-82.979,1.0,2021-12-09 18:30:00,29.978425200346564
110,29.657,-82.979,1.0,2021-12-10 18:30:00,28.82578953454029
111,29.657,-82.979,0.8895565436846533,2021-12-11 18:30:00,26.09621277874162
112,29.602,-82.983,0.09013339742819372,2021-12-11 18:30:00,15.43521351928906
113,29.632,-83.122,0.020310058887152985,2021-12-11 18:30:00,8.6144535729478
114,29.657,-82.979,1.0,2021-12-12 18:30:00,28.033869250817503
115,29.657,-82.979,1.0,2021-12-13 18:30:00,27.933750638972533
116,29.657,-82.979,1.0,2021-12-14 18:30:00,26.801993114555838
117,29.657,-82.979,0.9169285421505671,2021-12-15 18:30:00,27.533190106823856
118,29.602,-82.983,0.08307145784943298,2021-12-15 18:30:00,14.233918855521653
119,29.657,-82.979,1.0,2021-12-16 18:30:00,27.307544208530423
120,29.657,-82.979,1.0,2021-12-17 18:30:00,29.031307462150167
121,29.657,-82.979,1.0,2021-12-18 18:30:00,29.495603883454148
122,29.657,-82.979,1.0,2021-12-19 18:30:00,26.12461441406321
123,29.657,-82.979,1.0,2021-12-20 18:30:00,27.73905643757006
124,29.657,-82.979,1.0,2021-12-21 18:30:00,27.899185439896765
125,29.657,-82.979,0.9492846341747121,2021-12-22 18:30:00,27.265774245746936
126,29.602,-82.983,0.05071536582528789,2021-12-22 18:30:00,8.617029569491685
127,29.657,-82.979,1.0,2021-12-23 18:30:00,26.56729932002095
128,29.657,-82.98,1.0,2021-12-24 18:30:00,45.70718619885136
129,29.657,-82.98,0.9809238152369526,2021-12-25 18:30:00,45.265998066512886
130,29.502,-82.868,0.019076184763047392,2021-12-25 18:30:00,26.512217592428435
131,29.657,-82.979,0.9735721442885772,2021-12-26 18:30:00,28.35334731805754
132,29.87,-82.854,0.026427855711422844,2021-12-26 18:30:00,38.33786828013779
133,29.657,-82.979,1.0,2021-12-27 18:30:00,26.710026679688017
134,29.657,-82.979,1.0,2021-12-28 18:30:00,28.831010267761826
135,29.657,-82.979,0.7516245902582092,2021-12-29 18:30:00,27.145785767397133
136,29.627,-82.372,0.10955201564207258,2021-12-29 18:30:00,15.575555953093062
137,29.64,-82.341,0.10437632986370694,2021-12-29 18:30:00,39.09282860612973
138,29.602,-82.983,0.03444706423601127,2021-12-29 18:30:00,6.915728246994257
139,29.657,-82.979,1.0,2021-12-30 18:30:00,28.80089040585351
140,29.657,-82.979,1.0,2021-12-31 18:30:00,28.161149153947743
141,29.658,-82.979,1.0,2022-01-04 18:30:00,
142,29.657,-82.979,1.0,2022-01-05 18:30:00,27.532532096514625
143,29.657,-82.979,1.0,2022-01-06 18:30:00,27.40639439247233
144,29.657,-82.979,1.0,2022-01-07 18:30:00,27.58937623553696
145,29.657,-82.979,1.0,2022-01-08 18:30:00,27.39307987354978
146,29.657,-82.979,1.0,2022-01-09 18:30:00,26.41810211760142
147,29.657,-82.979,0.9665615141955836,2022-01-10 18:30:00,24.998365335588673
148,29.613,-82.342,0.033438485804416405,2022-01-10 18:30:00,43.94756666759065
149,29.657,-82.979,0.9850092862828337,2022-01-11 18:30:00,27.397417837518702
150,29.613,-82.342,0.014990713717166357,2022-01-11 18:30:00,54.18981040262183
151,29.657,-82.979,1.0,2022-01-12 18:30:00,26.968192299276613
152,29.657,-82.979,1.0,2022-01-13 18:30:00,26.775012590957928
153,29.657,-82.979,1.0,2022-01-14 18:30:00,25.914741419632513
154,29.658,-82.979,0.7142857142857142,2022-01-15 18:30:00,31.08523452573653
155,29.669,-82.982,0.2857142857142857,2022-01-15 18:30:00,42.25167995053333
156,29.657,-82.979,0.8581010582799224,2022-01-16 18:30:00,26.59450273360521
157,29.655,-82.389,0.1418989417200775,2022-01-16 18:30:00,31.24927861120757
158,29.657,-82.979,1.0,2022-01-17 18:30:00,28.186303632110718
159,29.657,-82.979,1.0,2022-01-18 18:30:00,28.33058525117889
160,29.657,-82.979,0.8813342516973335,2022-01-19 18:30:00,25.96338446657662
161,29.765,-82.866,0.11866574830266653,2022-01-19 18:30:00,34.79471047726265
162,29.657,-82.979,1.0,2022-01-20 18:30:00,28.163870889691772
163,29.657,-82.979,1.0,2022-01-21 18:30:00,27.069421781663742
164,29.657,-82.979,1.0,2022-01-22 18:30:00,27.93269089265379
165,29.657,-82.979,1.0,2022-01-23 18:30:00,28.437837999026005
166,29.657,-82.979,1.0,2022-01-24 18:30:00,25.89883980630271
167,29.657,-82.979,0.9242701712808359,2022-01-25 18:30:00,23.90475070938938
168,29.655,-82.389,0.07572982871916406,2022-01-25 18:30:00,22.876554840306724
169,29.657,-82.979,1.0,2022-01-26 18:30:00,26.84334917792057
170,29.657,-82.979,1.0,2022-01-27 18:30:00,27.708730901687826
171,29.657,-82.979,1.0,2022-01-28 18:30:00,28.415975421433792
172,29.657,-82.979,1.0,2022-01-29 18:30:00,27.93066438783827
173,29.657,-82.979,1.0,2022-01-30 18:30:00,27.149103870814002
174,29.657,-82.979,0.9475709475709476,2022-01-31 18:30:00,25.173642949607302
175,29.165,-82.164,0.05242905242905243,2022-01-31 18:30:00,62.56380270528685
176,29.657,-82.979,0.9858053650908216,2022-02-01 18:30:00,27.708430453780025
177,29.206,-82.181,0.014194634909178395,2022-02-01 18:30:00,59.5150387342559
178,29.657,-82.979,1.0,2022-02-02 18:30:00,24.663584186212976
179,29.657,-82.979,1.0,2022-02-03 18:30:00,24.658060750252
180,29.657,-82.979,1.0,2022-02-04 18:30:00,27.03983101357804
181,29.657,-82.979,1.0,2022-02-05 18:30:00,24.832996421190682
182,29.657,-82.979,1.0,2022-02-06 18:30:00,28.26581147383818
183,29.657,-82.979,1.0,2022-02-07 18:30:00,26.505577668919152
184,29.657,-82.979,1.0,2022-02-08 18:30:00,27.445652819281374
185,29.657,-82.979,1.0,2022-02-09 18:30:00,26.73548648712347
186,29.657,-82.979,1.0,2022-02-10 18:30:00,26.526939453829936
187,29.657,-82.979,1.0,2022-02-11 18:30:00,27.621672086092634
188,29.657,-82.979,1.0,2022-02-12 18:30:00,27.390301121500205
189,29.657,-82.979,0.9712749502835678,2022-02-13 18:30:00,27.972742624216078
190,30.312,-81.753,0.0287250497164322,2022-02-13 18:30:00,53.99123599411299
191,29.657,-82.979,0.9698310835730619,2022-02-14 18:30:00,27.180161170269578
192,29.766,-82.866,0.016375304270856383,2022-02-14 18:30:00,18.027764734339186
193,30.187,-82.604,0.01379361215608173,2022-02-14 18:30:00,37.96447897260773
194,29.657,-82.979,0.8958822433389231,2022-02-15 18:30:00,26.82091611426904
195,29.87,-82.854,0.10411775666107695,2022-02-15 18:30:00,42.63647203083797
196,29.657,-82.979,1.0,2022-02-16 18:30:00,28.865098566535973
197,29.657,-82.979,0.9586460890915468,2022-02-17 18:30:00,28.60816419806783
198,29.765,-82.866,0.041353910908453174,2022-02-17 18:30:00,29.357342544545837
199,29.657,-82.979,1.0,2022-02-18 18:30:00,25.48322352121727
200,29.657,-82.979,1.0,2022-02-19 18:30:00,25.922826290036543
201,29.657,-82.979,0.9561000510464522,2022-02-20 18:30:00,26.035826830994743
202,29.613,-82.342,0.04389994895354773,2022-02-20 18:30:00,38.799610214212294
203,29.657,-82.979,0.9266281945589447,2022-02-21 18:30:00,23.763348902442242
204,29.613,-82.342,0.07337180544105523,2022-02-21 18:30:00,43.43837161117653
205,29.657,-82.979,0.9235971943887775,2022-02-22 18:30:00,27.732096767728514
206,29.654,-82.389,0.07640280561122245,2022-02-22 18:30:00,34.30549925398086
207,29.657,-82.979,1.0,2022-02-23 18:30:00,28.48232602623548
208,29.657,-82.979,1.0,2022-02-24 18:30:00,27.054680872041857
209,29.657,-82.979,0.9710719701388079,2022-02-25 18:30:00,27.61555708525305
210,29.489,-82.86,0.0153971771841829,2022-02-25 18:30:00,34.589078646256716
211,29.503,-82.87,0.013530852677009216,2022-02-25 18:30:00,28.799810916624487
212,29.657,-82.979,0.8595922150139017,2022-02-26 18:30:00,28.19888783204909
213,29.502,-82.868,0.08862372567191845,2022-02-26 18:30:00,25.23627655180482
214,29.87,-82.854,0.051784059314179794,2022-02-26 18:30:00,39.36756947547397
215,29.657,-82.979,1.0,2022-02-27 18:30:00,26.551796192052116
216,29.657,-82.979,1.0,2022-02-28 18:30:00,28.25749806141291
217,29.657,-82.979,0.8866834170854271,2022-03-01 18:30:00,27.867426402877715
218,29.87,-82.854,0.04007537688442211,2022-03-01 18:30:00,44.07415845611584
219,29.624,-82.384,0.04233668341708542,2022-03-01 18:30:00,34.474425320382316
220,29.656,-82.479,0.030904522613065328,2022-03-01 18:30:00,61.75209910541034
221,29.657,-82.979,0.9054229372080955,2022-03-02 18:30:00,27.8797874949813
222,29.64,-82.35,0.09457706279190452,2022-03-02 18:30:00,28.48355803806061
223,29.657,-82.979,0.9632741238598176,2022-03-03 18:30:00,26.867217371997043
224,29.87,-82.854,0.02316370619299088,2022-03-03 18:30:00,37.72989777878143
225,29.613,-82.819,0.01356216994719155,2022-03-03 18:30:00,27.83700409800043
226,29.657,-82.979,0.926413921690491,2022-03-04 18:30:00,27.65154879725661
227,30.172,-82.64,0.03480422622747048,2022-03-04 18:30:00,31.227298672190805
228,30.182,-82.677,0.014791796146674953,2022-03-04 18:30:00,32.12072247034002
229,30.181,-82.664,0.012802983219390926,2022-03-04 18:30:00,25.3679679604477
230,29.87,-82.854,0.011187072715972654,2022-03-04 18:30:00,36.93649765596827
231,29.657,-82.979,1.0,2022-03-05 18:30:00,27.646568554611278
232,29.657,-82.979,0.961933452006025,2022-03-06 18:30:00,26.10387291668338
233,30.18,-82.678,0.038066547993975075,2022-03-06 18:30:00,49.0480181289594
234,29.657,-82.979,0.8460877042132416,2022-03-07 18:30:00,27.350120836661073
235,30.18,-82.678,0.1289767841788478,2022-03-07 18:30:00,47.0485492357814
236,29.87,-82.854,0.024935511607910577,2022-03-07 18:30:00,40.12144294766865
237,29.657,-82.979,1.0,2022-03-08 18:30:00,25.913672196838082
238,29.657,-82.979,0.8164753544902094,2022-03-09 18:30:00,25.650111404361986
239,29.602,-82.983,0.08264686022957461,2022-03-09 18:30:00,9.508965409983189
240,29.64,-82.35,0.10087778528021608,2022-03-09 18:30:00,32.26632776190464
241,29.657,-82.979,1.0,2022-03-10 18:30:00,27.772699053299643
242,29.657,-82.979,1.0,2022-03-11 18:30:00,27.429453512372312
243,29.657,-82.979,0.8770870337477797,2022-03-12 18:30:00,27.37394507955257
244,29.602,-82.983,0.09271758436944938,2022-03-12 18:30:00,9.772594034545813
245,29.632,-83.122,0.03019538188277087,2022-03-12 18:30:00,9.348171028617239
246,29.657,-82.979,1.0,2022-03-13 18:30:00,25.669803883124573
247,29.657,-82.979,0.9335872680645648,2022-03-14 18:30:00,24.56933161434252
248,29.627,-82.372,0.02398551817770403,2022-03-14 18:30:00,17.517738037365383
249,29.664,-82.41,0.029717906169859705,2022-03-14 18:30:00,24.15834514372996
250,29.602,-82.982,0.012709307587871473,2022-03-14 18:30:00,38.97739864989679
251,29.657,-82.979,1.0,2022-03-15 18:30:00,27.263529895590427
252,29.657,-82.979,0.947036196863596,2022-03-16 18:30:00,24.993632641303982
253,29.602,-82.983,0.05296380313640398,2022-03-16 18:30:00,8.94376428134451
254,29.657,-82.979,1.0,2022-03-17 18:30:00,26.750787674648475
255,29.657,-82.979,1.0,2022-03-18 18:30:00,24.92860109148401
256,29.657,-82.979,1.0,2022-03-19 18:30:00,28.12604243591643
257,29.657,-82.979,0.8232723299644906,2022-03-20 18:30:00,27.06120744686187
258,29.64,-82.349,0.13118976079915712,2022-03-20 18:30:00,50.89588240528858
259,29.642,-82.343,0.045537909236352286,2022-03-20 18:30:00,49.3298664618728
